"HonestPre";"ActuallyAre";"HACCT_9";"HACCT_14";"HACCT_22";"HACCT_30";"HACCT_10";"HACCT_1";"HACCT_43";"HACCT_26";"HACCT_2";"HACCT_6";"HACCT_25";"HACCT_49";"HACCT_AttentionHA";"Guide_1";"Guide_2";"Guide_3";"Guide_4";"Guide_5";"Guide_6";"Guide_7";"Guide_8";"GuideNY";"TACCT_10";"TACCT_13";"TACCT_19";"TACCT_23";"TACCT_26";"TACCT_31";"TACCT_35";"TACCT_38";"TACCT_41";"TACCT_49";"TACCT_AttentionTA";"RCI_1";"RCI_2";"RCI_3";"RCI_4";"RCI_5";"RCI_6";"RCI_7";"RCI_8";"RCI_9";"RCI_10";"STI_1";"STI_2";"STI_3";"STI_4";"STI_5";"STI_6";"STI_7";"STI_8";"AcctTo_1";"AcctTo_2";"AcctGod0no1yes";"AcctTo_3";"AcctTo_4";"AcctTo_5";"AcctTo_6";"AcctTo_7";"AcctTo_8";"AcctTo_9";"R_S_2x2";"R_S_Slider_4";"R_S_Slider_5";"Member";"Repair_AttentionRepair";"bNeutral";"RepX2_2new";"RepX2_3new";"RepX2_4new";"RepX2_12new";"RepX2_20new";"RepX2_17new";"RepX2_16new";"RepX2_5new";"RepX2_6new";"RepX2_9new";"RepX2_AttentionRepX2";"bfi1";"bfi2";"bfi2r";"bfi3";"bfi4";"bfi5";"bfi6";"bfi6r";"bfi7";"bfi8";"bfi8r";"bfi9";"bfi9r";"bfi10";"bfi11";"bfi12";"bfi12r";"bfi13";"bfi14";"bfi15";"bfi16";"bfi17";"bfi18";"bfi18r";"bfi19";"bfi20";"bfi21";"bfi21r";"bfi22";"bfi23";"bfi23r";"bfi24";"bfi24r";"bfi25";"bfi26";"bfi27";"bfi27r";"bfi28";"bfi29";"bfi30";"bfi31";"bfi31r";"bfi32";"bfi33";"bfi34";"bfi34r";"bfi35";"bfi35r";"bfi36";"bfi37";"bfi37r";"bfi38";"bfi39";"bfi40";"bfi41";"bfi41r";"bfi42";"bfi43";"bfi43r";"bfi44";"MLQ_MLQp1";"MLQ_MLQs2";"MLQ_MLQs3";"MLQ_MLQp4";"MLQ_MLQp5";"MLQ_MLQp6";"MLQ_MLQs7";"MLQ_MLQs8";"MLQ_MLQp9doR";"MLQ9rev";"MLQ_MLQs10";"FLmo_1";"FLmo_2";"FLmo_3";"FLmo_4";"FLmo_5";"FLmo_6";"FLmo_7";"FLmo_8";"FLmo_9";"FLmo_10";"FLmo_11";"FLmo_12";"FLmo_13";"FLmo_14";"SD_3";"SD_6";"SD_10";"SD_12";"SD_13";"SD13rev";"SD_15";"SD_16";"SD16rev";"SD_19";"SD_21";"SD21rev";"SD_26";"SD26rev";"SD_28";"SD_30";"SD_33";"SD33rev";"SDsumraw";"SDTotalUse";"Predict";"RepX2Tot6";"FLmoTot";"MLQPresence";"MLQSearch";"RCI10Tot";"STISpiritual";"STIGod";"STItot";"bfia";"bfic";"bfie";"bfin";"bfio";"HAcct11Tot";"TAcct10Tot"
1;1;4;3;4;2;4;4;4;4;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;1;1;NA;0;NA;NA;1;NA;1;1;NA;4;0;0;1;1;2;4;3;2;3;2;2;4;3;3;3;1;5;4;2;2;4;2;4;2;3;4;2;2;4;2;2;4;2;2;5;5;2;2;2;4;5;2;4;2;4;4;2;2;4;2;4;4;2;2;5;4;4;2;2;2;2;4;2;4;2;5;1;2;4;2;2;4;1;4;2;4;3;5;3;3;4;3;6;6;7;1;5;3;2;0;0;0;0;3;0;0;1;0;2;3;3;1;1;1;1;1;2;1;2;1;1;2;1;2;1;1;1;2;1;14;1;1;16;17;14;25;10;7;6;13;2,11111111111111;2,22222222222222;2,625;4,375;3,1;41;19
1;1;5;4;5;4;5;2;5;5;5;5;5;4;2;1;1;NA;1;NA;NA;NA;NA;2;4;5;3;5;5;2;5;5;4;4;1;4;4;5;3;4;5;5;5;5;2;5;4;5;5;5;5;5;5;1;1;0;NA;NA;1;NA;NA;1;NA;3;29;78;2;1;2;5;5;5;5;5;5;5;5;5;5;1;2;1;5;5;1;5;5;1;5;4;2;5;1;5;3;1;5;5;4;5;3;4;5;1;4;5;5;1;5;1;5;3;3;5;1;5;1;5;5;5;5;1;5;5;5;1;5;1;1;5;1;5;5;5;5;1;1;1;5;5;5;7;7;7;7;5;7;7;1;7;7;4;5;3;5;5;1;3;3;3;4;3;3;5;5;1;2;1;1;1;2;2;1;2;2;1;2;1;2;1;2;2;1;21;8;1;30;52;31;35;42;20;19;39;3,55555555555556;4,22222222222222;1,625;3;4,2;49;42
1;1;5;5;5;5;5;5;5;5;4;5;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;2;5;5;5;5;3;5;4;4;4;6;6;6;6;6;6;6;6;1;1;1;1;1;1;1;NA;1;NA;1;93;94;2;1;2;5;5;5;5;5;5;5;5;5;5;1;4;2;4;5;4;4;5;1;5;1;5;5;1;4;2;1;5;5;4;5;5;5;1;5;4;5;5;1;5;1;5;5;1;4;5;4;2;5;4;5;4;2;5;5;4;2;5;1;5;2;4;5;2;5;1;5;5;5;1;5;5;6;6;4;4;5;4;5;5;3;5;2;2;2;2;2;0;0;0;2;5;5;5;5;5;2;2;2;2;1;2;2;1;2;2;1;2;1;2;2;2;2;1;25;12;1;30;37;21;26;42;24;24;48;4,44444444444444;4,55555555555556;3,125;2,75;4,3;53;50
1;1;5;4;3;4;5;4;3;4;5;5;4;3;2;NA;NA;NA;NA;NA;1;NA;NA;2;2;1;4;3;5;1;5;1;4;3;1;2;1;3;4;4;4;2;4;3;4;6;3;6;3;5;6;2;5;1;NA;1;1;NA;1;NA;1;NA;NA;1;30;70;1;1;2;5;4;3;2;1;2;3;4;5;4;1;5;2;4;1;5;2;3;3;2;3;3;4;2;4;2;1;5;5;2;3;2;5;1;5;3;2;5;1;2;4;2;1;5;3;1;3;3;2;1;3;4;2;3;3;1;5;3;3;4;3;3;3;1;5;2;4;1;4;2;3;7;5;4;5;5;5;5;4;4;4;6;3;2;4;1;2;2;3;0;5;2;5;3;5;1;1;2;1;2;1;2;1;1;2;2;1;2;2;1;1;2;1;2;21;8;1;17;38;26;24;31;19;17;36;3,11111111111111;2,88888888888889;2,5;3;3,2;45;29
1;1;2;4;4;4;4;2;4;4;5;3;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;3;4;2;4;4;2;2;4;1;1;2;1;3;3;1;3;1;1;2;4;4;3;6;4;2;2;2;1;NA;1;1;NA;NA;1;1;1;NA;2;40;19;1;1;2;4;4;3;3;3;2;4;5;4;5;1;5;4;2;2;4;1;4;2;2;4;2;1;5;4;2;4;2;2;4;2;5;4;5;1;5;2;2;4;4;4;2;2;4;1;4;5;1;2;5;1;2;4;2;2;2;4;1;5;4;4;2;2;2;4;1;5;2;4;2;1;2;6;6;2;2;3;6;3;5;3;5;3;3;3;2;0;0;1;0;1;1;0;0;3;1;1;1;1;1;2;1;1;1;2;1;2;1;2;1;2;1;2;1;15;2;1;19;18;12;26;18;13;14;27;2,33333333333333;1,88888888888889;3,75;4,125;2,6;40;34
1;1;5;4;5;5;5;4;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;3;4;4;3;4;4;1;1;1;2;2;1;2;1;1;2;1;4;5;4;4;4;4;4;4;1;1;1;1;NA;1;1;1;1;NA;1;40;60;1;1;2;4;4;4;4;5;4;4;5;5;5;1;4;4;2;3;2;5;5;1;5;4;2;1;5;5;2;2;4;5;5;5;3;2;4;2;5;5;5;1;4;4;2;2;4;5;1;4;2;5;4;5;5;1;5;3;3;3;4;2;1;2;4;5;5;5;1;5;5;5;1;4;4;5;5;4;6;5;5;5;3;5;4;4;4;4;3;3;2;3;3;3;4;4;3;4;4;1;1;1;2;1;2;2;1;2;2;1;2;2;1;1;1;2;1;19;6;1;25;48;24;24;14;16;17;33;3,66666666666667;3,11111111111111;1,75;4,125;4,6;53;38
1;1;4;5;4;4;5;3;5;4;5;4;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;5;4;4;5;4;5;5;5;1;1;1;2;2;4;1;2;2;2;2;6;5;5;6;5;6;6;4;1;1;1;1;1;1;NA;NA;1;NA;1;54;75;1;1;2;5;5;4;4;5;5;4;5;5;5;1;4;3;3;4;4;3;3;3;5;4;2;5;1;4;5;3;3;5;5;5;3;5;3;3;5;5;5;1;5;3;3;3;3;4;4;1;5;3;3;2;4;2;4;3;4;2;4;2;4;1;5;5;5;4;3;3;5;2;4;3;5;5;7;4;4;5;5;5;1;7;5;3;4;3;2;1;3;4;4;4;5;5;3;4;3;1;1;2;1;1;2;2;1;2;2;1;2;2;1;2;1;1;2;21;8;1;28;48;25;27;19;22;21;43;4,44444444444444;3,55555555555556;3,25;3,5;3,5;47;46
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;2;1;4;5;4;4;3;4;4;2;6;6;6;6;6;6;5;6;1;NA;1;1;NA;NA;NA;1;NA;NA;3;9;74;1;1;2;5;5;5;5;5;5;5;5;5;5;1;2;2;4;4;4;4;4;2;4;4;2;2;4;4;2;2;4;4;4;4;2;4;2;4;4;4;4;2;2;3;3;2;4;4;2;4;2;3;4;4;4;2;4;4;2;4;4;2;2;2;4;4;4;4;2;4;4;4;2;4;6;6;4;5;5;5;5;2;3;5;2;1;2;3;1;3;3;3;3;3;3;3;3;3;3;1;2;1;2;1;2;1;1;2;1;2;1;2;1;1;1;2;1;17;4;1;30;37;26;19;33;23;24;47;3,55555555555556;3,33333333333333;2;4;3,8;55;50
1;1;5;5;5;5;5;5;5;5;5;5;5;5;2;NA;NA;NA;1;NA;NA;NA;NA;2;4;3;3;5;4;4;5;3;4;4;1;1;1;4;3;2;2;2;2;2;2;6;5;6;6;6;6;6;5;1;1;1;1;1;1;1;1;1;NA;3;43;99;1;1;2;5;5;5;5;5;5;5;5;5;5;1;5;1;5;5;1;5;2;4;5;2;4;4;2;5;5;1;5;5;4;3;5;5;2;4;4;5;1;5;5;1;5;5;1;5;3;1;5;5;2;5;1;5;5;5;5;1;3;3;5;1;5;5;2;5;1;5;5;2;4;2;7;4;5;7;7;7;2;2;1;7;1;4;5;4;4;3;3;4;3;5;5;5;5;5;5;2;2;1;2;1;2;2;1;2;2;1;2;1;2;1;2;1;2;24;11;1;30;60;35;14;21;24;22;46;5;4,66666666666667;4,625;2,125;4,3;55;39
1;1;4;5;4;4;4;4;4;4;4;4;3;3;2;1;1;NA;NA;NA;NA;NA;NA;2;4;5;4;4;4;5;4;4;4;5;1;3;4;5;4;4;4;4;4;5;4;5;6;5;5;5;5;5;5;NA;1;1;1;NA;NA;NA;NA;NA;NA;2;82;39;2;1;2;4;5;4;4;4;5;4;5;4;4;1;4;5;1;4;4;4;4;2;3;4;2;4;2;5;4;4;2;4;4;4;4;4;4;2;4;4;5;1;5;4;2;4;2;4;4;4;2;4;5;4;4;2;4;5;4;2;4;2;4;5;1;4;4;4;4;2;5;4;2;4;6;6;6;7;6;6;7;6;6;2;6;4;5;4;4;4;4;5;4;4;4;4;4;4;4;1;2;1;1;1;2;1;2;1;1;1;2;1;2;1;2;2;1;18;5;1;26;58;27;31;41;20;21;41;3;3,22222222222222;3,125;3,375;3,7;44;43
1;1;3;3;4;4;3;1;4;4;3;3;4;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;3;3;4;3;3;3;4;4;4;1;1;2;1;2;2;2;2;2;2;1;4;3;4;4;4;4;4;4;NA;NA;1;1;NA;1;NA;NA;NA;NA;4;18;6;1;1;2;5;5;5;5;5;5;5;5;5;5;1;1;4;2;5;5;5;5;1;5;3;3;2;4;4;1;1;5;5;2;5;3;2;1;5;5;5;5;1;5;1;5;3;3;4;2;1;5;5;4;5;4;2;5;5;3;3;2;4;2;4;2;4;4;3;1;5;4;1;5;5;4;5;5;4;4;4;5;5;4;4;5;3;3;3;1;1;1;1;0;0;4;3;1;3;1;2;1;1;2;1;2;2;1;2;1;2;1;2;1;1;2;1;2;20;7;1;30;25;20;25;17;16;15;31;3,88888888888889;4,66666666666667;1,625;3,75;4,5;35;35
1;1;4;4;2;4;2;5;5;5;5;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;3;4;3;2;5;4;4;3;1;1;1;2;2;1;1;1;1;1;1;3;5;5;5;5;5;4;3;1;NA;1;1;NA;NA;1;1;NA;NA;4;37;14;1;1;2;5;5;5;4;4;4;4;5;5;5;1;5;1;5;4;4;3;4;2;5;2;4;4;2;5;5;1;5;5;2;1;4;5;4;2;4;1;3;3;5;1;5;4;2;1;5;1;5;3;1;3;2;4;5;4;4;2;4;2;3;1;5;4;2;2;2;4;4;2;4;1;2;5;5;2;2;2;4;6;6;2;6;1;3;3;0;0;1;1;1;1;0;0;1;1;1;2;2;2;2;1;2;2;1;2;2;1;2;1;2;1;2;1;2;25;12;1;27;14;10;26;12;17;18;35;4,88888888888889;3,88888888888889;3,875;2,375;2,3;44;37
1;1;4;2;5;5;4;5;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;4;4;5;5;5;5;1;2;4;5;5;5;5;4;4;5;2;5;5;5;6;6;6;6;5;1;1;1;1;NA;1;NA;NA;1;NA;1;89;88;2;1;2;4;5;4;5;4;5;5;5;5;5;1;5;2;4;5;4;5;2;4;4;4;2;1;5;5;5;1;5;5;4;2;5;5;5;1;5;5;1;5;5;3;3;2;4;5;2;1;5;5;5;5;4;2;5;3;2;4;2;4;5;1;5;4;5;2;1;5;4;4;2;3;6;5;6;5;5;5;6;5;2;6;6;3;3;3;3;3;3;3;3;3;5;3;4;3;3;2;2;1;2;1;2;2;2;1;1;2;1;1;2;1;1;1;2;20;7;2;27;45;27;28;41;22;22;44;4,66666666666667;3,33333333333333;4,125;4,5;4,1;50;48
1;1;5;4;5;4;4;4;5;5;5;5;4;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;4;4;5;5;5;4;4;4;4;3;5;6;5;6;6;6;6;6;1;1;1;1;1;1;1;NA;1;NA;1;90;80;2;1;2;5;5;5;5;5;5;5;5;5;5;1;4;3;3;5;5;5;4;2;5;3;3;2;4;5;4;1;5;5;4;5;4;5;4;2;5;5;4;2;5;3;3;1;5;4;4;2;4;4;4;5;4;2;5;4;4;2;3;3;3;2;4;4;4;4;1;5;4;4;2;4;5;7;7;5;6;5;7;7;6;2;6;3;3;2;0;0;1;3;1;1;2;3;3;3;2;1;1;1;2;1;2;1;1;2;2;1;2;2;1;1;1;1;2;19;6;1;30;27;23;34;42;22;24;46;4,44444444444444;3,55555555555556;3,125;4,125;4,5;51;50
1;1;4;4;5;3;5;4;2;2;2;4;4;4;2;NA;NA;NA;1;NA;NA;NA;NA;2;3;3;3;3;3;3;3;3;3;3;1;1;1;2;1;1;1;1;1;1;1;4;3;3;3;3;3;3;3;NA;NA;0;NA;NA;NA;NA;NA;NA;1;1;16;40;1;1;2;3;4;3;3;3;3;3;3;3;3;1;2;4;2;5;4;4;4;2;2;3;3;4;2;4;3;4;2;4;4;4;4;4;2;4;5;4;5;1;5;4;2;2;4;4;2;2;4;3;5;3;4;2;3;3;4;2;4;2;3;4;2;4;5;3;3;3;3;3;3;3;2;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;2;3;1;3;3;3;3;3;3;1;1;1;1;1;2;1;2;1;1;2;1;2;1;1;1;2;1;14;1;1;19;39;18;21;11;13;12;25;3;3,44444444444444;2,375;3,875;3,4;39;30
1;1;4;3;3;4;3;3;3;3;3;4;4;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;4;4;5;5;4;5;1;5;3;4;4;4;5;5;5;4;5;6;6;6;6;6;6;6;6;1;1;1;1;1;1;1;1;NA;NA;1;86;80;2;1;2;5;4;3;3;4;3;3;3;3;3;1;3;2;4;5;4;4;4;2;3;4;2;3;3;3;3;3;3;3;3;3;3;4;4;2;4;2;2;4;3;2;4;3;3;4;3;3;3;3;3;4;2;4;4;3;3;3;4;2;5;2;4;3;3;4;3;3;2;3;3;3;5;5;5;3;2;1;4;5;6;2;5;5;4;3;4;4;4;4;3;3;3;4;4;4;4;2;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;21;8;1;22;53;13;24;44;24;24;48;3,33333333333333;3,11111111111111;3,375;3,25;3,2;36;47
1;1;5;4;5;5;5;4;5;5;5;5;4;5;2;NA;NA;NA;NA;1;NA;NA;NA;2;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;4;3;1;1;1;1;1;1;3;1;3;1;1;1;1;NA;0;NA;NA;NA;NA;1;1;NA;4;3;5;1;1;2;5;5;4;5;4;5;5;5;5;5;1;3;3;3;5;2;4;4;2;4;2;4;3;3;5;4;1;5;5;3;4;3;5;1;5;4;5;4;2;4;2;4;4;2;4;3;3;3;5;3;5;3;3;4;5;4;2;3;3;4;2;4;4;3;5;1;5;5;3;3;5;6;5;4;5;6;6;5;4;2;6;4;4;5;4;4;3;3;3;3;3;4;4;3;4;4;2;2;2;1;1;2;2;1;2;2;1;2;1;2;2;2;1;2;25;12;1;28;51;29;22;15;8;4;12;4,11111111111111;4,44444444444444;3;2,75;4,5;53;30
1;1;4;4;5;4;4;4;5;5;5;4;4;2;2;NA;NA;NA;1;NA;NA;NA;NA;2;1;3;1;3;5;1;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;NA;NA;0;NA;NA;1;NA;NA;1;NA;3;0;100;1;1;2;4;5;4;5;4;4;4;5;5;4;1;4;4;2;5;4;5;4;2;5;2;4;1;5;5;4;2;4;5;5;5;5;2;2;4;5;4;4;2;4;2;4;1;5;5;4;1;5;5;4;2;5;1;1;4;4;2;1;5;4;2;4;4;5;4;2;4;4;2;4;2;7;6;6;6;5;3;5;3;3;5;3;1;2;0;5;1;1;0;0;5;5;1;5;5;3;2;1;2;2;1;2;2;1;2;1;2;1;2;1;1;1;1;2;20;7;1;26;34;26;23;10;4;4;8;3,44444444444444;4,33333333333333;3,25;4,375;4,1;46;24
1;1;4;5;3;4;5;4;3;4;5;4;3;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;5;4;4;5;4;4;3;5;1;3;4;3;4;5;4;3;4;4;5;5;6;5;5;6;5;6;4;NA;1;0;NA;NA;NA;NA;NA;NA;NA;1;45;56;2;1;2;4;5;4;4;5;4;5;4;4;5;1;5;1;5;5;1;4;5;1;5;2;4;4;2;5;5;1;5;5;3;5;5;5;1;5;2;4;4;2;5;1;5;2;4;5;4;1;5;4;3;5;1;5;4;5;5;1;3;3;5;1;5;4;1;2;3;3;3;1;5;4;5;6;3;6;7;6;4;7;6;2;6;5;4;4;4;5;4;3;1;3;3;4;3;1;3;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;24;11;1;26;47;26;26;39;22;20;42;4,66666666666667;4,66666666666667;4;2,125;4;45;42
1;1;4;4;4;5;4;3;4;4;5;5;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;3;4;3;5;3;2;3;4;4;4;1;1;1;1;1;1;1;1;2;1;1;3;4;4;5;3;3;3;2;1;NA;0;NA;NA;NA;NA;NA;1;NA;4;2;2;1;1;2;4;4;5;4;5;4;4;4;4;4;1;5;4;2;5;3;4;3;3;4;4;2;3;3;4;4;3;3;5;4;4;4;4;2;4;3;4;4;2;5;4;2;4;2;3;4;3;3;4;4;3;4;2;4;4;4;2;4;2;3;4;2;5;4;5;3;3;4;2;4;2;4;4;4;4;5;3;5;5;1;7;2;4;4;4;1;1;0;3;3;4;5;5;5;4;3;2;2;2;1;1;2;1;2;1;1;1;2;2;1;1;1;2;1;18;5;1;26;46;23;20;11;13;14;27;3,44444444444444;3,88888888888889;3,375;3,125;3,4;46;35
1;1;3;3;3;3;3;3;3;4;4;3;3;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;3;3;3;3;3;3;3;3;3;1;2;3;2;3;2;1;3;3;3;3;3;4;3;3;4;4;3;3;1;NA;0;NA;NA;NA;NA;NA;NA;NA;2;43;11;2;1;2;5;4;5;5;4;5;5;5;5;5;1;3;4;2;4;4;3;3;3;3;3;3;3;3;3;3;4;2;2;4;3;3;3;3;3;5;4;3;3;3;5;1;3;3;3;3;3;3;3;4;3;4;2;3;3;3;3;3;3;3;4;2;3;4;3;3;3;3;3;3;3;4;3;5;4;4;4;5;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;2;2;1;2;1;1;2;1;2;1;1;1;2;19;6;1;28;42;20;21;25;13;14;27;2,66666666666667;2,77777777777778;2,875;3,75;3,1;35;31
1;1;4;4;4;3;4;3;4;4;4;3;3;3;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;2;3;3;2;3;3;2;3;2;1;1;1;1;1;3;1;1;1;1;NA;4;5;4;1;2;3;3;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;3;1;84;1;1;2;3;3;3;3;3;2;4;5;3;4;1;4;1;5;3;1;5;1;5;3;1;5;3;3;2;2;1;5;3;3;3;3;4;1;5;3;5;2;4;3;3;3;2;4;5;5;3;3;3;4;5;3;3;4;3;2;4;3;3;4;3;3;3;3;4;1;5;3;2;4;4;1;1;1;1;1;2;1;1;4;4;1;4;4;4;1;1;0;3;2;3;3;4;3;4;0;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;2;1;2;24;11;1;17;36;9;5;NA;13;10;23;3,66666666666667;3,55555555555556;3,75;3,125;4,1;40;27
1;1;4;4;5;2;4;5;3;5;4;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;2;4;5;5;4;4;4;5;5;5;1;2;2;3;3;4;5;2;4;5;3;3;6;4;5;5;4;4;6;1;1;1;1;NA;NA;NA;1;NA;NA;1;83;55;2;1;2;4;5;4;3;2;5;5;5;5;4;1;4;4;2;5;4;5;2;4;2;4;2;3;3;5;4;3;3;4;5;5;5;5;5;1;4;5;1;5;2;4;2;4;2;5;5;4;2;3;4;5;4;2;5;2;5;1;1;5;4;4;2;4;4;4;1;5;4;5;1;5;5;1;1;4;6;5;2;1;1;7;1;3;4;2;1;4;1;1;1;0;2;2;2;2;3;1;1;1;1;2;1;1;2;1;1;1;2;2;1;1;1;2;1;14;1;1;23;28;27;6;33;16;21;37;3;2,66666666666667;4,125;3,375;4,9;46;43
1;1;4;5;5;5;4;4;4;4;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;4;4;3;3;3;3;4;4;1;2;1;3;2;3;3;2;1;3;2;5;6;4;5;5;5;4;4;1;1;0;NA;NA;1;1;NA;1;NA;1;50;50;1;1;2;5;5;5;5;5;5;5;5;5;5;1;4;2;4;5;4;4;4;2;5;3;3;4;2;5;3;1;5;5;3;3;4;5;1;5;5;5;3;3;5;4;2;2;4;4;5;4;2;5;3;5;3;3;5;5;3;3;4;2;4;3;3;3;5;4;2;4;4;4;2;4;1;7;7;6;7;6;7;7;1;7;7;3;3;3;3;3;3;3;0;4;3;3;3;3;4;1;2;1;1;1;2;2;1;2;1;1;2;2;1;1;2;1;2;20;7;1;30;41;27;35;22;18;20;38;4,22222222222222;3,88888888888889;3,5;3,625;4;47;38
1;1;5;4;5;5;5;4;5;5;5;5;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;4;5;5;4;5;5;5;5;5;1;2;4;4;5;3;4;3;3;3;3;5;5;6;5;5;6;5;5;1;1;1;1;NA;1;NA;1;1;1;1;71;84;1;1;2;5;5;5;5;5;5;5;5;5;5;1;4;1;5;4;1;4;2;4;4;2;4;4;2;4;5;1;5;5;2;3;4;5;1;5;1;4;3;3;4;2;4;4;2;4;3;1;5;4;4;4;4;2;5;5;5;1;2;4;4;1;5;4;3;4;2;4;4;1;5;4;6;6;5;5;6;5;5;5;2;6;5;4;3;4;4;3;3;4;4;3;4;3;3;3;4;2;2;2;1;2;1;2;1;2;2;1;2;2;1;2;2;2;1;22;9;1;30;49;28;26;34;21;21;42;4,66666666666667;4,44444444444444;3,625;2;3,9;52;48
1;1;5;5;5;5;4;4;5;4;5;5;4;5;2;1;NA;1;1;NA;NA;NA;NA;2;4;4;5;5;4;5;5;5;4;4;1;4;4;5;5;4;5;5;4;4;5;5;5;5;6;6;5;5;6;1;NA;1;1;1;NA;NA;1;NA;NA;1;67;52;2;1;2;4;4;4;4;5;5;4;4;4;5;1;4;5;1;4;5;4;5;1;4;5;1;4;2;4;5;5;1;5;4;4;4;4;4;2;4;5;5;1;5;4;2;4;2;4;4;4;2;5;4;5;5;1;4;4;5;1;5;1;4;3;3;4;4;5;4;2;4;5;1;5;6;6;6;6;7;6;5;6;7;1;7;4;5;5;4;5;5;3;3;4;5;4;3;5;5;1;1;2;1;2;1;1;1;2;1;2;1;2;1;1;1;2;1;15;2;1;26;60;26;30;45;21;22;43;3,11111111111111;3,11111111111111;3;3,25;3,9;52;45
1;1;5;5;5;5;5;1;5;5;5;5;5;5;2;1;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;5;5;5;5;5;5;5;1;3;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;1;1;1;1;NA;1;1;1;NA;NA;3;0;100;2;1;2;5;5;5;5;5;5;5;5;5;5;1;1;1;5;5;2;5;5;1;5;1;5;1;5;5;5;1;5;5;5;1;5;5;1;5;5;5;5;1;5;1;5;1;5;5;1;1;5;5;5;5;5;1;5;5;1;5;5;1;1;1;5;5;5;5;1;5;5;1;5;1;4;7;7;7;7;7;7;7;1;7;7;3;3;3;3;0;0;2;0;1;5;5;2;2;3;1;2;1;2;1;2;2;1;2;2;2;1;2;1;1;2;2;1;20;7;1;30;32;32;35;48;24;24;48;5;5;2;4,625;3,8;51;50
1;1;4;3;4;4;3;3;2;4;4;3;3;2;2;NA;NA;NA;1;NA;NA;NA;NA;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;NA;0;NA;NA;NA;NA;1;1;NA;3;19;30;1;1;2;2;3;2;4;3;4;2;3;3;2;1;3;4;2;3;5;4;3;3;2;2;4;3;3;3;2;4;2;3;4;2;3;4;5;1;4;1;3;3;3;4;2;1;5;3;5;3;3;4;5;5;4;2;2;4;2;4;4;2;4;5;1;2;4;4;4;2;2;5;1;3;1;6;5;1;3;1;7;5;5;3;6;3;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;2;1;1;2;1;1;2;1;2;1;1;1;2;1;13;0;1;18;8;9;29;10;5;4;9;2,33333333333333;2,66666666666667;3,125;4,25;2,9;36;10
1;1;3;4;4;4;4;4;4;4;4;4;4;4;2;1;NA;NA;NA;NA;NA;NA;NA;2;4;4;4;4;4;4;4;3;4;4;1;3;3;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;1;1;1;1;NA;NA;NA;NA;1;NA;1;76;79;2;1;2;4;5;4;4;4;4;5;4;4;4;1;2;3;3;4;3;3;4;2;4;4;2;3;3;4;4;2;4;4;4;4;4;4;4;2;4;4;4;2;4;3;3;2;4;4;4;2;4;4;4;4;4;2;4;4;4;2;4;2;4;2;4;4;4;4;4;2;4;4;2;4;5;5;5;5;5;5;5;5;5;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;1;2;1;2;1;1;2;1;1;2;1;2;1;1;1;2;20;7;2;25;42;23;25;38;20;20;40;3,88888888888889;3,22222222222222;3;3,5;3,5;43;39
